"subj","rt","resp","cond","r1","r2","t1","t2"
23,3180,1,0.9,10,28.6931,0,27
23,3416,0,0.3,10,17.0589,0,41
23,3348,1,0.7,10,23.5742,0,31
23,2670,0,0.9,10,25.8608,0,21
23,4662,1,0.7,10,25.0298,0,35
23,2648,0,0.5,10,21.84,0,40
23,2708,0,0.5,10,14.44,0,15
23,2252,0,0.5,10,20.656,0,36
23,2050,0,0.1,10,7.171,0,26
23,1742,0,0.1,10,8.8502,0,40
23,1892,0,0.3,10,14.5497,0,30
23,2238,0,0.5,10,20.656,0,36
23,1792,0,0.1,10,7.4108,0,28
23,1952,1,0.9,10,27.2769,0,24
23,2946,0,0.5,10,15.92,0,20
23,2114,0,0.9,10,25.3887,0,20
23,2082,0,0.5,10,20.656,0,36
23,2994,0,0.7,10,21.027,0,24
23,2912,0,0.5,10,19.176,0,31
23,3116,1,0.9,10,24.9167,0,19
23,3380,0,0.5,10,20.656,0,36
23,2364,0,0.5,10,17.696,0,26
23,3168,0,0.9,10,35.3018,0,41
23,1648,1,0.9,10,35.3018,0,41
23,2148,0,0.5,10,19.768,0,33
23,4308,0,0.7,10,23.2103,0,30
23,2358,0,0.5,10,22.432,0,42
23,2760,0,0.7,10,26.8492,0,40
23,3708,0,0.3,10,15.4621,0,34
23,3394,0,0.7,10,26.8492,0,40
23,1610,0,0.1,10,8.2505,0,35
23,2318,0,0.7,10,21.3909,0,25
23,2030,1,0.3,10,12.9529,0,23
23,2888,1,0.5,10,17.4,0,25
23,3348,1,0.7,10,23.5742,0,31
23,1690,0,0.1,10,8.4904,0,37
23,3990,0,0.3,10,13.181,0,24
23,3220,0,0.3,10,16.8308,0,40
23,3116,0,0.5,10,19.472,0,32
23,2728,0,0.3,10,13.6372,0,26
23,1640,0,0.1,10,8.3704,0,36
23,2142,0,0.9,10,30.5813,0,31
23,1770,0,0.1,10,7.4108,0,28
23,2204,1,0.7,10,25.3937,0,36
23,2264,1,0.9,10,31.9975,0,34
23,1906,0,0.3,10,16.6027,0,39
23,2062,0,0.1,10,9.33,0,44
23,3114,0,0.5,10,19.176,0,31
23,2858,1,0.5,10,22.432,0,42
23,3566,0,0.5,10,15.92,0,20
23,2548,1,0.7,10,28.6687,0,45
23,2318,0,0.5,10,16.808,0,23
23,3382,0,0.5,10,16.512,0,22
23,1944,0,0.1,10,9.0901,0,42
23,2768,1,0.5,10,20.952,0,37
23,2398,0,0.9,10,24.9167,0,19
23,3182,0,0.7,10,17.752,0,15
23,4032,1,0.9,10,35.7739,0,42
23,2594,0,0.1,10,6.5712,0,21
23,2250,0,0.5,10,17.104,0,24
23,2742,1,0.5,10,20.36,0,35
23,2544,0,0.5,10,16.808,0,23
23,2150,0,0.1,10,7.5308,0,29
23,2188,0,0.5,10,15.032,0,17
23,3180,0,0.5,10,23.32,0,45
23,1976,0,0.1,10,8.0106,0,33
23,2948,0,0.5,10,18.288,0,28
23,1712,0,0.1,10,7.6507,0,30
23,1512,0,0.1,10,7.051,0,25
23,2102,0,0.7,10,22.4825,0,28
23,4804,1,0.5,10,16.512,0,22
23,2492,0,0.3,10,15.0059,0,32
23,3582,0,0.5,10,21.248,0,38
23,1734,0,0.1,10,7.7707,0,31
23,3276,0,0.7,10,24.6659,0,34
23,2860,0,0.7,10,19.9353,0,21
23,2774,1,0.9,10,28.221,0,26
23,2192,1,0.9,10,34.3577,0,39
23,1996,0,0.5,10,20.656,0,36
23,2836,0,0.7,10,22.8464,0,29
23,1890,0,0.5,10,19.472,0,32
23,2792,0,0.5,10,21.544,0,39
23,1950,0,0.1,10,5.9715,0,16
23,3932,0,0.3,10,15.234,0,33
23,2998,0,0.9,10,23.5005,0,16
23,1842,0,0.1,10,7.2909,0,27
23,1616,0,0.1,10,6.9311,0,24
23,2332,1,0.7,10,27.577,0,42
23,1664,0,0.1,10,5.8515,0,15
23,1994,0,0.3,10,16.3746,0,38
23,2344,0,0.1,10,9.45,0,45
23,1940,1,0.9,10,37.19,0,45
23,2252,0,0.5,10,21.544,0,39
23,1752,0,0.1,10,7.4108,0,28
23,3584,1,0.9,10,30.1093,0,30
23,2956,0,0.5,10,16.216,0,21
23,2470,0,0.7,10,24.6659,0,34
23,1778,0,0.5,10,17.104,0,24
23,2024,0,0.7,10,28.3048,0,44
23,2514,0,0.5,10,20.952,0,37
23,1832,0,0.5,10,17.992,0,27
23,1944,1,0.7,10,26.1214,0,38
23,2790,0,0.9,10,26.8049,0,23
23,2058,0,0.7,10,22.4825,0,28
23,2102,1,0.9,10,36.2459,0,43
23,2670,0,0.5,10,20.656,0,36
23,1884,0,0.1,10,6.5712,0,21
23,1712,0,0.3,10,17.0589,0,41
23,2032,0,0.3,10,15.4621,0,34
23,2566,0,0.3,10,12.0405,0,19
23,1652,0,0.3,10,12.4967,0,21
23,3200,0,0.9,10,31.9975,0,34
23,2038,0,0.3,10,13.6372,0,26
23,2034,0,0.5,10,19.472,0,32
23,3760,0,0.9,10,29.1652,0,28
23,1934,0,0.5,10,14.736,0,16
23,1940,0,0.5,10,14.44,0,15
23,2980,0,0.5,10,17.104,0,24
23,2150,0,0.5,10,14.44,0,15
23,3200,0,0.5,10,17.696,0,26
23,3842,0,0.5,10,20.656,0,36
23,1746,0,0.5,10,15.032,0,17
23,2338,1,0.9,10,23.5005,0,16
23,2326,0,0.7,10,24.302,0,33
23,1988,0,0.3,10,11.128,0,15
23,2240,0,0.7,10,17.752,0,15
23,1738,0,0.3,10,12.2686,0,20
23,1690,0,0.3,10,15.234,0,33
23,2254,0,0.5,10,14.736,0,16
23,3050,1,0.5,10,17.696,0,26
23,1772,0,0.1,10,8.1305,0,34
23,2148,1,0.7,10,25.7576,0,37
23,1994,0,0.3,10,15.9183,0,36
23,1810,0,0.3,10,11.5843,0,17
23,3084,0,0.3,10,14.3216,0,29
23,3068,0,0.3,10,14.0935,0,28
23,2536,1,0.7,10,21.3909,0,25
23,1796,0,0.5,10,15.624,0,19
23,2942,1,0.9,10,32.4695,0,35
23,1774,0,0.7,10,25.3937,0,36
23,2550,1,0.9,10,33.4136,0,37
23,1792,0,0.1,10,7.5308,0,29
23,2684,0,0.5,10,19.472,0,32
